"stateName","date","Rt","Rt_0.025","Rt_0.975"
"Hawaii",2020-03-31,1.6524887949,1.12732,2.288296
"Hawaii",2020-04-01,1.0324585171,0.638319,1.530415
"Hawaii",2020-04-02,1.6207415919,1.12905705,2.218218375
"Hawaii",2020-04-03,2.8307574183,2.19149525,3.589046
"Hawaii",2020-04-04,1.1059899222,0.761758,1.495388
"Hawaii",2020-04-05,0.6935118665,0.437461,1.026437
"Hawaii",2020-04-06,0.594922039,0.352874,0.890596
"Hawaii",2020-04-07,0.9190352857,0.600324125,1.321519675
"Hawaii",2020-04-08,0,0,0
"Hawaii",2020-04-09,1.2839126368,0.876591,1.756366
"Hawaii",2020-04-10,0,0,0
"Hawaii",2020-04-11,0.900588507,0.575775,1.275363
"Hawaii",2020-04-12,1.3380584629,0.939709,1.827602
"Hawaii",2020-04-13,0.2254269828,0.08,0.43999
"Hawaii",2020-04-14,0.3594325247,0.151326025,0.639244675
"Hawaii",2020-04-15,0.7202510057,0.385522225,1.134665
"Hawaii",2020-04-16,0.3925140772,0.164174,0.722024
"Hawaii",2020-04-17,0.7591833613,0.393021975,1.2443
"Hawaii",2020-04-18,2.2759656104,1.577354,3.137988625
"Hawaii",2020-04-19,0.3920743599,0.16297995,0.729052075
"Hawaii",2020-04-20,0.3257754181,0.10622905,0.670732
"Hawaii",2020-04-21,0.2320095414,0.052767075,0.5230048
"Hawaii",2020-04-22,0.6015001781,0.254284525,1.089144575
"Hawaii",2020-04-23,0.4829120802,0.168854175,0.95380475
"Hawaii",2020-04-24,0.6397711611,0.241482,1.1982764
"Hawaii",2020-04-25,0.604254081,0.208880875,1.234042125
"Hawaii",2020-04-26,0.2708803048,0.0391935,0.741441049999999
"Hawaii",2020-04-27,0.3043915807,0.049239925,0.808155474999999
"Hawaii",2020-04-28,0.5374557013,0.1337835,1.347487
"Hawaii",2020-04-29,1.0127420726,0.374705025,2.013237675
"Hawaii",2020-04-30,1.264090227,0.47901,2.426835
"Hawaii",2020-05-01,0.4168721513,0.0615064,1.0580038
"Hawaii",2020-05-02,0.4660132316,0.072212775,1.28290755
"Hawaii",2020-05-03,0,0,0
"Hawaii",2020-05-04,0.537150315,0.08836465,1.398716525
"Hawaii",2020-05-05,1.6348577906,0.55345825,3.223158625
"Hawaii",2020-05-06,0.6175364273,0.08750105,1.650790475
"Hawaii",2020-05-07,1.4118761721,0.424485,2.9963523
"Hawaii",2020-05-08,0,0,0
"Idaho",2020-03-08,0,0,0
"Idaho",2020-03-09,0,0,0
"Idaho",2020-03-10,0,0,0
"Idaho",2020-03-11,0,0,0
"Idaho",2020-03-12,0,0,0
"Idaho",2020-03-13,1,1,1
"Idaho",2020-03-14,1.7211803326,0.2853942,3.93945775
"Idaho",2020-03-15,3.9942541153,1.054129325,7.1738223
"Idaho",2020-03-16,0,0,0
"Idaho",2020-03-17,3.4221587948,1.13835505,7.08802055
"Idaho",2020-03-18,0.8912643292,0.10826,2.135155725
"Idaho",2020-03-19,7.7024204246,4.51922135,12.036504
"Idaho",2020-03-20,2.6991642653,1.48368,4.247966025
"Idaho",2020-03-21,0.9968857889,0.418577125,1.856076
"Idaho",2020-03-22,0,0,0
"Idaho",2020-03-23,3.9129016917,2.5454936,5.506211075
"Idaho",2020-03-24,1.2252377723,0.665298025,1.94748405
"Idaho",2020-03-25,0.9285369422,0.475362825,1.523839
"Idaho",2020-03-26,4.8627338521,3.681006,6.271352425
"Idaho",2020-03-27,2.9314269685,2.274048,3.686312
"Idaho",2020-03-28,1.0681500692,0.716575,1.488304
"Idaho",2020-03-29,1.6990833281,1.22879,2.267482
"Idaho",2020-03-30,1.8748833824,1.432291,2.390949
"Idaho",2020-03-31,4.755807581,4.123834,5.452479725
"Idaho",2020-04-01,0.8407717311,0.610437,1.081042
"Idaho",2020-04-02,3.456463133,2.971259,3.930268375
"Idaho",2020-04-03,1.3361931683,1.088336,1.590198
"Idaho",2020-04-04,1.4204692174,1.162371,1.69860732499999
"Idaho",2020-04-05,0.5712468889,0.44318,0.752308
"Idaho",2020-04-06,0.2623621102,0.175241,0.375927
"Idaho",2020-04-07,0.8694047215,0.696804,1.092649
"Idaho",2020-04-08,0.521847018,0.381317,0.713156
"Idaho",2020-04-09,0.3235675255,0.210224,0.464781
"Idaho",2020-04-10,1.9524995697,1.632583,2.346486
"Idaho",2020-04-11,0.5935773245,0.428659,0.773215
"Idaho",2020-04-12,0.1813240339,0.091953,0.299014125
"Idaho",2020-04-13,0.3495021649,0.21137,0.527989
"Idaho",2020-04-14,0.7633853618,0.542007,1.03815085
"Idaho",2020-04-15,0.2131492739,0.101611,0.351688
"Idaho",2020-04-16,2.756482208,2.274669,3.303199
"Idaho",2020-04-17,0.4261796482,0.272388275,0.628639
"Idaho",2020-04-18,0.9590971636,0.710927,1.254445
"Idaho",2020-04-19,0.2959476568,0.164095625,0.48280545
"Idaho",2020-04-20,0.1258537529,0.04066875,0.265297
"Idaho",2020-04-21,1.8343087823,1.425046,2.270754
"Idaho",2020-04-22,0.784249351,0.525741,1.070532
"Idaho",2020-04-23,1.8504562807,1.449975,2.26404
"Idaho",2020-04-24,0.8056815262,0.5526773,1.085976
"Idaho",2020-04-25,0.4309050843,0.262098,0.64786
"Idaho",2020-04-26,0.2952587374,0.142999,0.486429024999999
"Idaho",2020-04-27,0,0,0
"Idaho",2020-04-28,1.7117971577,1.32061435,2.175119
"Idaho",2020-04-29,0,0,0
"Idaho",2020-04-30,0.8885361691,0.607704,1.220573
"Idaho",2020-05-01,0.8864290158,0.601585,1.225752
"Idaho",2020-05-02,1.3474196994,0.989552,1.757512
"Idaho",2020-05-03,0,0,0
"Idaho",2020-05-04,1.2443172245,0.919500075,1.625002675
"Idaho",2020-05-05,0.5719825901,0.351608775,0.838748
"Idaho",2020-05-06,0.9106419624,0.625789,1.262352
"Idaho",2020-05-07,0.6252934834,0.38621495,0.91396
"Idaho",2020-05-08,0,0,0
"Illinois",2020-03-08,0,0,0
"Illinois",2020-03-09,0,0,0
"Illinois",2020-03-10,5.8697731925,1.897179125,12.887731375
"Illinois",2020-03-11,4.1900728244,2.36927305,6.534552775
"Illinois",2020-03-12,1.1004506932,0.4809319,1.944702
"Illinois",2020-03-13,2.0829191205,1.17421195,3.3379147
"Illinois",2020-03-14,2.0775071614,1.257148,3.099575
"Illinois",2020-03-15,0.265824908,0.060247875,0.600965025
"Illinois",2020-03-16,1.9547145979,1.175774,2.945438225
"Illinois",2020-03-17,7.2482902363,5.738636,8.913611875
"Illinois",2020-03-18,4.4835929318,3.640107,5.33574
"Illinois",2020-03-19,3.5609175392,2.961325,4.2048746
"Illinois",2020-03-20,2.5767988885,2.236291,2.952827
"Illinois",2020-03-21,2.0256852917,1.752243,2.352187
"Illinois",2020-03-22,2.9705275343,2.605721,3.326683
"Illinois",2020-03-23,1.7405361137,1.546612,1.983664
"Illinois",2020-03-24,1.646562181,1.441326,1.83767475
"Illinois",2020-03-25,1.9079608611,1.717524,2.115482
"Illinois",2020-03-26,3.3404715426,3.025391,3.728065
"Illinois",2020-03-27,1.7000918059,1.52958,1.828855
"Illinois",2020-03-28,1.4457083095,1.326632,1.544381
"Illinois",2020-03-29,3.1895434681,2.966317,3.402232
"Illinois",2020-03-30,0.9628027881,0.869304,1.028616
"Illinois",2020-03-31,1.9729650774,1.85745,2.066068
"Illinois",2020-04-01,1.7785691055,1.647056,1.877802
"Illinois",2020-04-02,1.1390692316,1.041745,1.272562
"Illinois",2020-04-03,1.858184878,1.754988,1.959839
"Illinois",2020-04-04,1.9544505608,1.862462,2.071302
"Illinois",2020-04-05,1.0492841737,0.993329,1.123865
"Illinois",2020-04-06,1.1156036497,1.061554,1.163818
"Illinois",2020-04-07,1.448933093,1.369086,1.503566
"Illinois",2020-04-08,1.5836862399,1.520288,1.662696
"Illinois",2020-04-09,1.2666555198,1.214137,1.316262
"Illinois",2020-04-10,1.3174035692,1.27825,1.375835
"Illinois",2020-04-11,1.0988243259,1.063649,1.116562
"Illinois",2020-04-12,1.4059556193,1.359293,1.433419
"Illinois",2020-04-13,0.9014495242,0.863752,0.933648
"Illinois",2020-04-14,0.9831626857,0.916639,1.030671
"Illinois",2020-04-15,1.0569974753,1.012689,1.129855
"Illinois",2020-04-16,0.8986556884,0.86371,0.933697
"Illinois",2020-04-17,1.4963403961,1.43973,1.557774
"Illinois",2020-04-18,1.1790366231,1.138207,1.199762
"Illinois",2020-04-19,0.8620362083,0.810797,0.920252
"Illinois",2020-04-20,0.8500047404,0.824882,0.889799
"Illinois",2020-04-21,1.1549176539,1.098622,1.195965
"Illinois",2020-04-22,1.5169735011,1.500881,1.529169
"Illinois",2020-04-23,1.226578939,1.205511,1.290974
"Illinois",2020-04-24,1.739050624,1.718189,1.809848
"Illinois",2020-04-25,1.2031094026,1.181479,1.22984
"Illinois",2020-04-26,1.1784218556,1.125491,1.194535
"Illinois",2020-04-27,1.0682281296,1.047276,1.085058
"Illinois",2020-04-28,1.1670615455,1.14094,1.198629
"Illinois",2020-04-29,1.1446364057,1.122337,1.175153
"Illinois",2020-04-30,1.2592917644,1.242041,1.301955
"Illinois",2020-05-01,1.4913693837,1.459853,1.525177
"Illinois",2020-05-02,1.0798508467,1.043461,1.093231
"Illinois",2020-05-03,1.3006874728,1.266822,1.328017
"Illinois",2020-05-04,0.9489574019,0.946064,0.949166
"Illinois",2020-05-05,0.8791496585,0.840129,0.911252
"Illinois",2020-05-06,1.0117820359,1.001484,1.017412
"Illinois",2020-05-07,1.1186426268,1.112742,1.146025
"Illinois",2020-05-08,1.1955138305,1.17749,1.225229
"Indiana",2020-03-08,0,0,0
"Indiana",2020-03-09,2.0316123039,0.20741185,5.11733795
"Indiana",2020-03-10,3.779584814,1.225420125,7.604773725
"Indiana",2020-03-11,3.7064837778,1.445449675,7.130461
"Indiana",2020-03-12,1.0499024883,0.23354315,2.58607935
"Indiana",2020-03-13,0,0,0
"Indiana",2020-03-14,1.5858741874,0.434278075,3.1244874
"Indiana",2020-03-15,1.7931975383,0.633541,3.5498627
"Indiana",2020-03-16,1.9565851443,0.70987095,3.848349525
"Indiana",2020-03-17,1.7059195603,0.649185625,3.279691125
"Indiana",2020-03-18,2.3347825341,1.08322365,3.976517225
"Indiana",2020-03-19,4.8723657166,3.081117,7.124002825
"Indiana",2020-03-20,3.283540845,2.203562,4.608545025
"Indiana",2020-03-21,3.666812931,2.64538,4.826519
"Indiana",2020-03-22,4.3899457868,3.507374,5.41416
"Indiana",2020-03-23,2.3499003692,1.847171725,2.918906
"Indiana",2020-03-24,2.7729863999,2.28656,3.313821
"Indiana",2020-03-25,2.354397219,1.91121,2.787924
"Indiana",2020-03-26,2.876426767,2.465936,3.406472
"Indiana",2020-03-27,4.2544418191,3.844086,4.712277
"Indiana",2020-03-28,2.048085851,1.816368,2.28837
"Indiana",2020-03-29,1.9120072277,1.698317,2.108277
"Indiana",2020-03-30,1.5984255681,1.420541,1.777802
"Indiana",2020-03-31,1.9619611284,1.749624225,2.210699
"Indiana",2020-04-01,1.8298058596,1.69468,2.028651
"Indiana",2020-04-02,1.8499864831,1.670776,2.018415
"Indiana",2020-04-03,1.3698924649,1.229537,1.532945
"Indiana",2020-04-04,1.6429155081,1.523401,1.771822
"Indiana",2020-04-05,1.3322191087,1.219351,1.442277
"Indiana",2020-04-06,1.4721412063,1.367045,1.571601
"Indiana",2020-04-07,1.3799453449,1.265901,1.481158
"Indiana",2020-04-08,1.0253354748,0.912557,1.107877
"Indiana",2020-04-09,0.9594717711,0.8713,1.044482
"Indiana",2020-04-10,1.3190947915,1.210671,1.413452
"Indiana",2020-04-11,1.1815675899,1.093551,1.26585
"Indiana",2020-04-12,1.0627023198,0.98503,1.15544
"Indiana",2020-04-13,0.9194225155,0.832824,1.014484
"Indiana",2020-04-14,0.36354543,0.317056,0.408289
"Indiana",2020-04-15,1.0642012418,0.96389,1.146701
"Indiana",2020-04-16,1.4113536314,1.315275,1.484995
"Indiana",2020-04-17,1.3802795188,1.284493,1.452782
"Indiana",2020-04-18,1.0154116812,0.938811,1.122946
"Indiana",2020-04-19,1.2035754154,1.125803,1.325097
"Indiana",2020-04-20,0.9634878215,0.894169,1.065073
"Indiana",2020-04-21,0.8433172391,0.754445,0.908025
"Indiana",2020-04-22,0.7166424766,0.655403,0.788064
"Indiana",2020-04-23,1.3220403907,1.230555,1.402193
"Indiana",2020-04-24,1.333135658,1.215985,1.444501
"Indiana",2020-04-25,1.4126008158,1.318654,1.515768
"Indiana",2020-04-26,1.1168492697,1.05073,1.210364
"Indiana",2020-04-27,1.6958462992,1.640438,1.774445
"Indiana",2020-04-28,1.015057945,0.93023,1.098493
"Indiana",2020-04-29,0.9572495449,0.900818,0.991643
"Indiana",2020-04-30,1.0595802216,0.999458,1.103821
"Indiana",2020-05-01,1.2814778459,1.207486,1.340353
"Indiana",2020-05-02,1.0109489441,0.944357,1.091264
"Indiana",2020-05-03,0.977149662,0.920279,1.06762
"Indiana",2020-05-04,0.8669824635,0.821231,0.919432
"Indiana",2020-05-05,0.8198801052,0.760086,0.880903
"Indiana",2020-05-06,1.3605836807,1.282954,1.416692
"Indiana",2020-05-07,0.9571880995,0.888705,1.052326
"Indiana",2020-05-08,0.9814350805,0.921579,1.030975
"Iowa",2020-03-08,0,0,0
"Iowa",2020-03-09,1,1,1
"Iowa",2020-03-10,1.9967525152,0.733421475,3.7185651
"Iowa",2020-03-11,1.5254933597,0.5880848,2.841815
"Iowa",2020-03-12,0.4129796576,0.059069275,1.16138895
"Iowa",2020-03-13,1.2358565213,0.33988355,2.50538195
"Iowa",2020-03-14,0,0,0
"Iowa",2020-03-15,0.5635187824,0.089208675,1.435487875
"Iowa",2020-03-16,2.3155171141,0.872052,4.6729755
"Iowa",2020-03-17,0,0,0
"Iowa",2020-03-18,4.9844163841,2.8961678,7.5660152
"Iowa",2020-03-19,1.0946835921,0.45034,2.002643325
"Iowa",2020-03-20,0.3123217541,0.04673815,0.887266375
"Iowa",2020-03-21,4.8641061962,3.116749975,6.930252775
"Iowa",2020-03-22,2.4108918188,1.51779805,3.493869
"Iowa",2020-03-23,1.3741187516,0.803257375,2.136273
"Iowa",2020-03-24,1.610859076,0.985692525,2.357864
"Iowa",2020-03-25,1.6998105358,1.077016,2.446669825
"Iowa",2020-03-26,2.2197417231,1.5421926,3.048237
"Iowa",2020-03-27,3.0676470373,2.307178,3.921816
"Iowa",2020-03-28,2.5011771062,1.929685,3.150545225
"Iowa",2020-03-29,1.2082762255,0.860115,1.6232364
"Iowa",2020-03-30,2.6585123782,2.126837,3.193459
"Iowa",2020-03-31,1.7093111544,1.368439,2.117246
"Iowa",2020-04-01,1.0439900899,0.772409,1.33337
"Iowa",2020-04-02,1.3906909281,1.066576,1.739035
"Iowa",2020-04-03,1.6606655367,1.306247,2.068778
"Iowa",2020-04-04,1.5432835721,1.233212,1.89443
"Iowa",2020-04-05,1.3040413171,1.056748,1.567452
"Iowa",2020-04-06,1.1692024375,0.93796,1.469357
"Iowa",2020-04-07,1.4738534133,1.212893075,1.7969
"Iowa",2020-04-08,1.3518547002,1.094717,1.634744
"Iowa",2020-04-09,1.6011002874,1.340532,1.888891
"Iowa",2020-04-10,1.3793960976,1.138692,1.606835
"Iowa",2020-04-11,1.3263957698,1.112781,1.575754
"Iowa",2020-04-12,0.8001759408,0.634859,1.004499
"Iowa",2020-04-13,1.3176313115,1.074729,1.560236
"Iowa",2020-04-14,1.9042734141,1.664284,2.169325
"Iowa",2020-04-15,0.8532891355,0.699859175,1.0301296
"Iowa",2020-04-16,1.3240966482,1.117654,1.551255
"Iowa",2020-04-17,1.6367211811,1.400324,1.916511
"Iowa",2020-04-18,1.3996052404,1.213988,1.638067225
"Iowa",2020-04-19,2.7942067643,2.526395,3.127904
"Iowa",2020-04-20,1.4099389427,1.266962,1.57629
"Iowa",2020-04-21,2.4725569533,2.267199,2.65184
"Iowa",2020-04-22,0.4441213808,0.362207,0.542857
"Iowa",2020-04-23,0.7916238343,0.692823,0.92946
"Iowa",2020-04-24,2.4139160743,2.273236,2.605113
"Iowa",2020-04-25,2.4356816936,2.256505,2.603969
"Iowa",2020-04-26,1.1706350407,1.086421,1.308296
"Iowa",2020-04-27,1.14785907,1.052984,1.272289
"Iowa",2020-04-28,1.4708173012,1.357792,1.595105
"Iowa",2020-04-29,1.2440516883,1.119016,1.379402
"Iowa",2020-04-30,0.7642681051,0.688958,0.854525
"Iowa",2020-05-01,1.9451204107,1.813881,2.089451
"Iowa",2020-05-02,1.7194181621,1.573511,1.928451
"Iowa",2020-05-03,1.0812117246,0.976722,1.21115
"Iowa",2020-05-04,1.0594137305,0.954477,1.1628
"Iowa",2020-05-05,0.8024063128,0.724948,0.877629
"Iowa",2020-05-06,0.5972721757,0.543078,0.671897
"Iowa",2020-05-07,1.4370674528,1.364472,1.51878
"Iowa",2020-05-08,0.8159245241,0.70445,0.890946
"Kansas",2020-03-08,0,0,0
"Kansas",2020-03-09,0,0,0
"Kansas",2020-03-10,0,0,0
"Kansas",2020-03-11,0,0,0
"Kansas",2020-03-12,4.036520122,0.88799245,9.405652775
"Kansas",2020-03-13,1.2193895501,0.2714583,2.68276745
"Kansas",2020-03-14,1.5279271493,0.369397575,3.4925502
"Kansas",2020-03-15,0,0,0
"Kansas",2020-03-16,1.8226184834,0.516191125,4.132024
"Kansas",2020-03-17,3.3518130584,1.426624725,5.7538512
"Kansas",2020-03-18,1.3190376916,0.456818,2.6601152
"Kansas",2020-03-19,3.657494747,2.01099975,5.71815735
"Kansas",2020-03-20,2.3500701497,1.303828875,3.713652525
"Kansas",2020-03-21,1.3274800281,0.627212,2.240896
"Kansas",2020-03-22,1.1451072737,0.521373425,2.006179725
"Kansas",2020-03-23,2.5170057134,1.58203315,3.710756275
"Kansas",2020-03-24,1.6918310057,1.00561,2.579723025
"Kansas",2020-03-25,3.1288167932,2.21523805,4.24681915
"Kansas",2020-03-26,2.5385917989,1.815243,3.368001125
"Kansas",2020-03-27,1.778998612,1.244082,2.428935
"Kansas",2020-03-28,2.7209373451,2.094726,3.410782
"Kansas",2020-03-29,2.2360566708,1.743999,2.809802475
"Kansas",2020-03-30,1.2257132945,0.88286125,1.63954
"Kansas",2020-03-31,1.7193177076,1.354311,2.174462
"Kansas",2020-04-01,1.2663889976,0.952182,1.604435
"Kansas",2020-04-02,1.6124725296,1.255785,2.025797
"Kansas",2020-04-03,1.6181585771,1.296967,2.044569
"Kansas",2020-04-04,1.3236914702,1.035929,1.671152
"Kansas",2020-04-05,0.9768563366,0.743103025,1.222328
"Kansas",2020-04-06,1.80502306,1.494903,2.208608
"Kansas",2020-04-07,1.0132647528,0.776921,1.296514
"Kansas",2020-04-08,2.1545863575,1.815742,2.54514
"Kansas",2020-04-09,0.9379344465,0.75505,1.156041
"Kansas",2020-04-10,0.029794725,0.003507,0.0813250499999998
"Kansas",2020-04-11,2.5705852641,2.217361,2.952974
"Kansas",2020-04-12,0.893044466,0.709672,1.100684
"Kansas",2020-04-13,0.6033584182,0.446451,0.78824
"Kansas",2020-04-14,0.7261249829,0.539355,0.964322
"Kansas",2020-04-15,0.9501819457,0.719912,1.203111
"Kansas",2020-04-16,1.6692675901,1.400419,1.984462
"Kansas",2020-04-17,1.5606792858,1.272213,1.851888
"Kansas",2020-04-18,1.1390056247,0.931522,1.37494
"Kansas",2020-04-19,1.0189660812,0.791472,1.251449
"Kansas",2020-04-20,1.7249260373,1.460159,2.012626
"Kansas",2020-04-21,1.2479608099,1.0080223,1.4888868
"Kansas",2020-04-22,1.7304111081,1.476828,1.992939275
"Kansas",2020-04-23,3.5591710609,3.201947,3.913363
"Kansas",2020-04-24,1.5239017807,1.329029,1.698383
"Kansas",2020-04-25,1.0275650697,0.888943,1.198439
"Kansas",2020-04-26,0.8375935446,0.714427,0.990034
"Kansas",2020-04-27,1.1731981164,1.014946,1.333541
"Kansas",2020-04-28,1.0467963349,0.884655,1.195833
"Kansas",2020-04-29,1.0735919429,0.95153,1.217611
"Kansas",2020-04-30,3.2513215626,2.946724,3.558902
"Kansas",2020-05-01,0.9001294929,0.777809,1.002501
"Kansas",2020-05-02,1.0505122209,0.901529,1.148851
"Kansas",2020-05-03,1.1218606042,0.985368,1.266004
"Kansas",2020-05-04,0.9271066236,0.845303,1.023924
"Kansas",2020-05-05,1.078472853,0.962161,1.229126
"Kansas",2020-05-06,1.3960699241,1.25995,1.546397
"Kansas",2020-05-07,1.2900933871,1.181471,1.415146
"Kansas",2020-05-08,1.197646077,1.10822,1.279254
"Kentucky",2020-03-08,0,0,0
"Kentucky",2020-03-09,1,1,1
"Kentucky",2020-03-10,0.6558002628,0.089382,1.627715
"Kentucky",2020-03-11,2.3099399257,0.693112,4.858204
"Kentucky",2020-03-12,1.2156841384,0.272653,2.88230545
"Kentucky",2020-03-13,2.3349533088,0.740752775,4.2220209
"Kentucky",2020-03-14,1.0405262773,0.255571475,2.275596725
"Kentucky",2020-03-15,1.1622422215,0.26636015,3.26723705
"Kentucky",2020-03-16,1.672438028,0.459024475,3.606042125
"Kentucky",2020-03-17,2.421023278,0.9322618,4.336241225
"Kentucky",2020-03-18,1.0081400536,0.225774975,2.43454175
"Kentucky",2020-03-19,8.0542606958,5.13375545,11.662486925
"Kentucky",2020-03-20,2.2844997742,1.289426,3.525292
"Kentucky",2020-03-21,2.9922516269,1.933647975,4.291522
"Kentucky",2020-03-22,1.5823089495,0.930509375,2.356598
"Kentucky",2020-03-23,1.7762159376,1.117677,2.622431
"Kentucky",2020-03-24,2.9961175572,2.167501,3.973608
"Kentucky",2020-03-25,2.0239070739,1.412523725,2.768236175
"Kentucky",2020-03-26,2.4200778854,1.771473,3.133519
"Kentucky",2020-03-27,2.0946557913,1.581378,2.683937
"Kentucky",2020-03-28,2.5701121395,2.056905,3.105589
"Kentucky",2020-03-29,1.4907710016,1.134372,1.936576
"Kentucky",2020-03-30,0.9767774194,0.703841625,1.310483
"Kentucky",2020-03-31,3.5302666203,2.993979,4.09088
"Kentucky",2020-04-01,0.0833574657,0.027376,0.171792575
"Kentucky",2020-04-02,2.7113251851,2.306274,3.158068175
"Kentucky",2020-04-03,0,0,0
"Kentucky",2020-04-04,2.2075683609,1.894283,2.549124
"Kentucky",2020-04-05,0.4735999822,0.341498,0.630156
"Kentucky",2020-04-06,0,0,0
"Kentucky",2020-04-07,2.6353026166,2.265756,2.984257
"Kentucky",2020-04-08,0,0,0
"Kentucky",2020-04-09,1.9035940138,1.647044,2.151934
"Kentucky",2020-04-10,2.8419485077,2.605388,3.0694166
"Kentucky",2020-04-11,0,0,0
"Kentucky",2020-04-12,1.5219822093,1.325872,1.715242
"Kentucky",2020-04-13,0.2759227568,0.210944,0.3398222
"Kentucky",2020-04-14,0.1871976262,0.129781,0.26648
"Kentucky",2020-04-15,1.1856042872,1.009404,1.376047425
"Kentucky",2020-04-16,1.5963124911,1.422873,1.794377
"Kentucky",2020-04-17,0.5551703463,0.452733,0.7037
"Kentucky",2020-04-18,1.2828817531,1.104252,1.466128
"Kentucky",2020-04-19,1.6713425953,1.485677,1.887093
"Kentucky",2020-04-20,0.5282485826,0.415711,0.635788
"Kentucky",2020-04-21,0.9937860963,0.8818668,1.149996
"Kentucky",2020-04-22,1.1241182745,0.966011,1.300503
"Kentucky",2020-04-23,0.6402307857,0.515753,0.769254649999999
"Kentucky",2020-04-24,2.0348408326,1.822075,2.27673
"Kentucky",2020-04-25,0.776680238,0.660692,0.893155
"Kentucky",2020-04-26,1.0230311003,0.893841,1.174574
"Kentucky",2020-04-27,0.4291634824,0.323253,0.545232
"Kentucky",2020-04-28,1.4452685602,1.271655,1.665832
"Kentucky",2020-04-29,0.9965165377,0.832831,1.169516
"Kentucky",2020-04-30,1.0600943574,0.902803,1.224229
"Kentucky",2020-05-01,1.0711549583,0.914363,1.224664
"Kentucky",2020-05-02,0,0,0
"Kentucky",2020-05-03,1.5272071307,1.3178953,1.735315
"Kentucky",2020-05-04,0.6373839862,0.536406,0.750551
"Kentucky",2020-05-05,3.368333221,3.145564,3.644777
"Kentucky",2020-05-06,0.4528999494,0.38044,0.541453
"Kentucky",2020-05-07,0.8741446208,0.778717,0.996268924999997
"Kentucky",2020-05-08,0.739541994,0.632433,0.863001
"Louisiana",2020-03-08,0,0,0
"Louisiana",2020-03-09,0,0,0
"Louisiana",2020-03-10,0,0,0
"Louisiana",2020-03-11,1,1,1
"Louisiana",2020-03-12,2.998166194,1.704152,4.63798955
"Louisiana",2020-03-13,1.1274738988,0.578354375,1.894162075
"Louisiana",2020-03-14,4.9444415456,3.6824602,6.435503925
"Louisiana",2020-03-15,0.5090615337,0.244484,0.846717299999999
"Louisiana",2020-03-16,1.555813233,1.033337,2.175265
"Louisiana",2020-03-17,3.8798222628,3.088694,4.701312
"Louisiana",2020-03-18,1.7764539465,1.36272255,2.237443
"Louisiana",2020-03-19,3.3577248623,2.798916,3.90524865
"Louisiana",2020-03-20,2.4079912111,2.015106,2.810057
"Louisiana",2020-03-21,2.9082567968,2.506511,3.302825
"Louisiana",2020-03-22,0.698221357,0.533267,0.872464
"Louisiana",2020-03-23,3.3123183217,2.983596,3.635516
"Louisiana",2020-03-24,1.4953917203,1.310688,1.726054
"Louisiana",2020-03-25,2.5631727529,2.362945,2.848751
"Louisiana",2020-03-26,2.5108704825,2.301541,2.684487
"Louisiana",2020-03-27,1.6989426376,1.54863,1.857871
"Louisiana",2020-03-28,1.9817703789,1.85281,2.135586
"Louisiana",2020-03-29,0.6589798656,0.579651,0.72081
"Louisiana",2020-03-30,1.513065688,1.360001,1.673791
"Louisiana",2020-03-31,3.4597062172,3.319599,3.585503
"Louisiana",2020-04-01,2.3404158253,2.206675,2.484054
"Louisiana",2020-04-02,4.3822761653,4.230578,4.537618
"Louisiana",2020-04-03,1.1539220775,1.120121,1.238492
"Louisiana",2020-04-04,2.1330912634,2.044682,2.283782
"Louisiana",2020-04-05,0.4182248702,0.38496,0.450458
"Louisiana",2020-04-06,1.667791253,1.570667,1.722048
"Louisiana",2020-04-07,1.1383481036,1.09337,1.178009
"Louisiana",2020-04-08,0.5806341511,0.550418,0.630943
"Louisiana",2020-04-09,1.0604605593,1.018605,1.146731
"Louisiana",2020-04-10,0.8120516073,0.776177,0.845266
"Louisiana",2020-04-11,0.6646318973,0.61175,0.72385
"Louisiana",2020-04-12,0.5344991766,0.488203,0.570076
"Louisiana",2020-04-13,0.4238571255,0.401635,0.452691
"Louisiana",2020-04-14,0.5546634992,0.524915,0.59455
"Louisiana",2020-04-15,0.5160700442,0.475034,0.561731
"Louisiana",2020-04-16,0.7658895293,0.723923,0.815288
"Louisiana",2020-04-17,0.8121830117,0.761116,0.873173
"Louisiana",2020-04-18,0.6593539885,0.586258,0.710623
"Louisiana",2020-04-19,0.5325635941,0.474736,0.588278
"Louisiana",2020-04-20,0.985666902,0.927865,1.061472
"Louisiana",2020-04-21,0.5406174013,0.483159,0.594127
"Louisiana",2020-04-22,0.7341106916,0.654716,0.816739
"Louisiana",2020-04-23,0.9289633757,0.889178,0.997361
"Louisiana",2020-04-24,0.7667830418,0.690831,0.855879
"Louisiana",2020-04-25,0.7478472046,0.690239,0.822349
"Louisiana",2020-04-26,0.5541226235,0.495245,0.617825
"Louisiana",2020-04-27,0.678970607,0.585524,0.752664
"Louisiana",2020-04-28,0.5406890533,0.462526,0.60052
"Louisiana",2020-04-29,0.9901303447,0.912534,1.081391
"Louisiana",2020-04-30,0.8964619051,0.826425,1.002331
"Louisiana",2020-05-01,1.9313550698,1.787498,2.077666
"Louisiana",2020-05-02,1.0072858769,0.934647,1.135431
"Louisiana",2020-05-03,0.4604136413,0.410095,0.537666
"Louisiana",2020-05-04,0.8565549578,0.746314,0.969521
