"stateName","date","Rt","Rt_0.025","Rt_0.975"
"Delaware",2020-04-17,1.2227153373,1.053187,1.454954
"Delaware",2020-04-18,1.2715992682,1.077901,1.451722
"Delaware",2020-04-19,1.0464711261,0.875438,1.240441
"Delaware",2020-04-20,1.1252507641,0.980116,1.293752
"Delaware",2020-04-21,1.1198474708,0.951387,1.320006
"Delaware",2020-04-22,1.2800706508,1.099182,1.503902
"Delaware",2020-04-23,1.2848425341,1.085690975,1.507119
"Delaware",2020-04-24,1.1160751221,0.957814,1.276269
"Delaware",2020-04-25,1.0081654687,0.851568,1.16693
"Delaware",2020-04-26,1.4485820361,1.24684,1.645415
"Delaware",2020-04-27,1.2833889365,1.138188,1.458396
"Delaware",2020-04-28,1.4162891978,1.237519,1.606865
"Delaware",2020-04-29,1.1565686443,1.029117,1.317199
"Delaware",2020-04-30,1.1227629539,0.974646,1.279773
"Delaware",2020-05-01,1.1305932338,1.005323,1.257337
"Delaware",2020-05-02,1.0946664697,0.941587,1.236232
"Delaware",2020-05-03,0.8638483653,0.753033,0.995918
"Delaware",2020-05-04,0.8512702467,0.724327,0.988569
"Delaware",2020-05-05,0.6186785453,0.520785,0.736918
"Delaware",2020-05-06,0.9409779185,0.793753,1.091806
"Delaware",2020-05-07,1.0091432383,0.890433,1.171837
"Delaware",2020-05-08,1.0051202436,0.877624,1.141365
"Diamond Princess",2020-03-14,0,0,0
"Diamond Princess",2020-03-15,0,0,0
"Diamond Princess",2020-03-16,0,0,0
"Diamond Princess",2020-03-17,1,1,1
"Diamond Princess",2020-03-18,1.1387637729,0.50474635,2.014608125
"Diamond Princess",2020-03-19,1.1525359219,0.515411275,2.06742355
"Diamond Princess",2020-03-20,1.1369298581,0.51459105,2.084298025
"Diamond Princess",2020-03-21,1.1372721829,0.516918,2.040842475
"Diamond Princess",2020-03-22,1.1216483124,0.49949935,2.012756
"Diamond Princess",2020-03-23,1.1412785342,0.508208,1.993749375
"Diamond Princess",2020-03-24,0.2884700746,0.0460824,0.77916335
"Diamond Princess",2020-03-25,0.3891573322,0.058727675,1.0200931
"Diamond Princess",2020-03-26,0.4946404206,0.066894,1.482823325
"Diamond Princess",2020-03-27,0,0,0
"Diamond Princess",2020-03-28,0,0,0
"Diamond Princess",2020-03-29,0,0,0
"Diamond Princess",2020-03-30,0,0,0
"Diamond Princess",2020-03-31,0,0,0
"Diamond Princess",2020-04-01,0,0,0
"Diamond Princess",2020-04-02,0,0,0
"Diamond Princess",2020-04-03,0,0,0
"Diamond Princess",2020-04-04,0,0,0
"Diamond Princess",2020-04-05,0,0,0
"Diamond Princess",2020-04-06,0,0,0
"Diamond Princess",2020-04-07,0,0,0
"Diamond Princess",2020-04-08,0,0,0
"Diamond Princess",2020-04-09,0,0,0
"Diamond Princess",2020-04-10,0,0,0
"Diamond Princess",2020-04-11,0,0,0
"Diamond Princess",2020-04-12,0,0,0
"Diamond Princess",2020-04-13,0,0,0
"Diamond Princess",2020-04-14,0,0,0
"Diamond Princess",2020-04-15,0,0,0
"Diamond Princess",2020-04-16,0,0,0
"Diamond Princess",2020-04-17,0,0,0
"Diamond Princess",2020-04-18,0,0,0
"Diamond Princess",2020-04-19,0,0,0
"Diamond Princess",2020-04-20,0,0,0
"Diamond Princess",2020-04-21,0,0,0
"Diamond Princess",2020-04-22,0,0,0
"Diamond Princess",2020-04-23,0,0,0
"Diamond Princess",2020-04-24,0,0,0
"Diamond Princess",2020-04-25,0,0,0
"Diamond Princess",2020-04-26,0,0,0
"Diamond Princess",2020-04-27,0,0,0
"Diamond Princess",2020-04-28,0,0,0
"Diamond Princess",2020-04-29,0,0,0
"Diamond Princess",2020-04-30,0,0,0
"Diamond Princess",2020-05-01,0,0,0
"Diamond Princess",2020-05-02,0,0,0
"Diamond Princess",2020-05-03,0,0,0
"Diamond Princess",2020-05-04,0,0,0
"Diamond Princess",2020-05-05,0,0,0
"Diamond Princess",2020-05-06,0,0,0
"Diamond Princess",2020-05-07,0,0,0
"Diamond Princess",2020-05-08,0,0,0
"District of Columbia",2020-03-14,0,0,0
"District of Columbia",2020-03-15,0,0,0
"District of Columbia",2020-03-16,1,1,1
"District of Columbia",2020-03-17,1.2552857861,0.4354102,2.495230125
"District of Columbia",2020-03-18,1.5513447779,0.598788,2.895281225
"District of Columbia",2020-03-19,1.5950181689,0.638182,3.03986745
"District of Columbia",2020-03-20,2.4569013155,1.292391,4.016292
"District of Columbia",2020-03-21,2.4067599646,1.355273625,3.720606
"District of Columbia",2020-03-22,1.8509667651,1.075429125,2.828928
"District of Columbia",2020-03-23,1.578745995,0.920647,2.393403575
"District of Columbia",2020-03-24,1.6086659392,0.965421,2.425695
"District of Columbia",2020-03-25,1.944386786,1.241730575,2.852415
"District of Columbia",2020-03-26,1.9980110855,1.34742795,2.805037725
"District of Columbia",2020-03-27,1.7638502044,1.1797998,2.431566
"District of Columbia",2020-03-28,1.6004093953,1.086668,2.182385
"District of Columbia",2020-03-29,1.6857789574,1.195049,2.263733
"District of Columbia",2020-03-30,1.7594472838,1.266918,2.333945
"District of Columbia",2020-03-31,1.9297176686,1.414387,2.473502
"District of Columbia",2020-04-01,1.8717765595,1.425746,2.405152
"District of Columbia",2020-04-02,1.7231134931,1.31146,2.166783
"District of Columbia",2020-04-03,1.7400867525,1.38518,2.165452
"District of Columbia",2020-04-04,1.8927744784,1.501102,2.35793
"District of Columbia",2020-04-05,1.8133856228,1.491429,2.180322
"District of Columbia",2020-04-06,1.6696436821,1.349881,2.019304
"District of Columbia",2020-04-07,1.54063093,1.276842,1.851407
"District of Columbia",2020-04-08,1.6881303759,1.426934,1.992863
"District of Columbia",2020-04-09,1.5226847782,1.26954,1.804714
"District of Columbia",2020-04-10,1.4510860865,1.2119591,1.700002
"District of Columbia",2020-04-11,1.3196370319,1.103053,1.555644
"District of Columbia",2020-04-12,1.2339429022,1.020548,1.465062
"District of Columbia",2020-04-13,1.1596802247,0.978821725,1.360634
"District of Columbia",2020-04-14,1.1147536801,0.935647,1.324387
"District of Columbia",2020-04-15,0.9811979577,0.810481,1.198192
"District of Columbia",2020-04-16,1.0787233764,0.889596,1.310719
"District of Columbia",2020-04-17,1.0351330935,0.850253,1.218525
"District of Columbia",2020-04-18,1.1459192172,0.955489,1.338803
"District of Columbia",2020-04-19,1.1451108261,0.940936,1.36295195
"District of Columbia",2020-04-20,1.1832867749,0.981277,1.380755
"District of Columbia",2020-04-21,1.2298964786,1.041546,1.436073
"District of Columbia",2020-04-22,1.1532480957,0.95222,1.350994
"District of Columbia",2020-04-23,1.1319183887,0.959395,1.314487
"District of Columbia",2020-04-24,1.1462177211,0.964701,1.319742
"District of Columbia",2020-04-25,1.1034408924,0.932506,1.290352
"District of Columbia",2020-04-26,1.0956129813,0.907826,1.266926
"District of Columbia",2020-04-27,0.9773178457,0.835572,1.143176775
"District of Columbia",2020-04-28,0.9291037207,0.767895,1.11212965
"District of Columbia",2020-04-29,0.9452107092,0.770224,1.103398
"District of Columbia",2020-04-30,1.0136769184,0.885354,1.198725
"District of Columbia",2020-05-01,1.206102198,1.014822,1.435852
"District of Columbia",2020-05-02,1.1111182788,0.956014,1.281482
"District of Columbia",2020-05-03,1.1695081934,1.015942,1.336346
"District of Columbia",2020-05-04,1.2405845655,1.093528,1.421602
"District of Columbia",2020-05-05,1.2319611563,1.063963,1.38466
"District of Columbia",2020-05-06,1.2184425386,1.07592,1.425298
"District of Columbia",2020-05-07,1.1516740494,1.003493,1.348699
"District of Columbia",2020-05-08,1.0441830193,0.894327,1.20926
"Florida",2020-03-14,0,0,0
"Florida",2020-03-15,1.4073991625,0.77798465,2.198281
"Florida",2020-03-16,1.2177524743,0.651585,1.940152525
"Florida",2020-03-17,2.1407813203,1.409222,3.034238
"Florida",2020-03-18,2.5973583807,1.888935675,3.40757395
"Florida",2020-03-19,2.5541539407,1.937279125,3.205696
"Florida",2020-03-20,2.3648527689,1.859804,2.86978
"Florida",2020-03-21,2.4033631572,1.945957,2.864964
"Florida",2020-03-22,2.4141493868,1.971826,2.8379839
"Florida",2020-03-23,2.3084383702,1.947057,2.689843
"Florida",2020-03-24,1.9730816795,1.713866,2.297727
"Florida",2020-03-25,1.8778542135,1.60057,2.186239
"Florida",2020-03-26,2.237892589,1.966239,2.495517
"Florida",2020-03-27,2.1822261099,1.925736,2.469563
"Florida",2020-03-28,2.3099095704,2.145071,2.51969
"Florida",2020-03-29,1.995720606,1.826594,2.218065
"Florida",2020-03-30,2.2045803964,2.031386,2.349945
"Florida",2020-03-31,2.3115265829,2.129133,2.449391
"Florida",2020-04-01,1.8280911768,1.694905,1.964964
"Florida",2020-04-02,2.022215368,1.874386,2.170909
"Florida",2020-04-03,1.8822226036,1.72168,2.01797
"Florida",2020-04-04,1.708619164,1.639689,1.80008
"Florida",2020-04-05,1.5904496389,1.520627,1.652646
"Florida",2020-04-06,1.3909375731,1.312453,1.467038
"Florida",2020-04-07,1.3056548008,1.245848,1.363847
"Florida",2020-04-08,1.3198710928,1.270594,1.455419
"Florida",2020-04-09,1.1109801389,1.032434,1.145506
"Florida",2020-04-10,1.0545556165,1.022307,1.094208
"Florida",2020-04-11,1.0094661617,0.954281,1.055017
"Florida",2020-04-12,1.0901285619,1.042677,1.145003
"Florida",2020-04-13,1.0888449416,1.0464,1.127223
"Florida",2020-04-14,0.9996825529,0.928341,1.044648
"Florida",2020-04-15,0.9942974957,0.897879,1.033924
"Florida",2020-04-16,0.981707744,0.918421,1.046346
"Florida",2020-04-17,1.0126347953,0.974881,1.095902
"Florida",2020-04-18,0.9751433637,0.934448,1.031512
"Florida",2020-04-19,0.908014722,0.866748,0.94697
"Florida",2020-04-20,0.8640317788,0.802376,0.91803
"Florida",2020-04-21,0.9119478323,0.870628,0.979399
"Florida",2020-04-22,0.8729399695,0.819665,0.913952
"Florida",2020-04-23,0.9697466033,0.916946,1.016768
"Florida",2020-04-24,0.8896538578,0.796859,0.935491
"Florida",2020-04-25,0.8237273884,0.750576,0.897818
"Florida",2020-04-26,0.8417282337,0.795614,0.895656
"Florida",2020-04-27,0.8430552989,0.798463,0.884127
"Florida",2020-04-28,0.8609684149,0.800636,0.884926
"Florida",2020-04-29,0.8674519352,0.845665,0.930858
"Florida",2020-04-30,0.7240504042,0.670278,0.792605
"Florida",2020-05-01,0.7943233136,0.734596,0.858418
"Florida",2020-05-02,0.9019784827,0.83647,0.97964
"Florida",2020-05-03,0.9141694773,0.837286,0.964864
"Florida",2020-05-04,0.9593174072,0.897446,1.062564
"Florida",2020-05-05,0.9249311623,0.877628,0.993272
"Florida",2020-05-06,0.9951839221,0.883918,1.084435
"Florida",2020-05-07,1.0658568837,0.996964,1.148102
"Florida",2020-05-08,0.9019538088,0.835287,0.979679
"Georgia",2020-03-14,0,0,0
"Georgia",2020-03-15,1.503518092,0.8491041,2.313722225
"Georgia",2020-03-16,1.4055695757,0.828857,2.161693
"Georgia",2020-03-17,1.4696635376,0.907323,2.1854969
"Georgia",2020-03-18,1.6968951301,1.100633,2.395793
"Georgia",2020-03-19,2.1206082423,1.503634,2.822692
"Georgia",2020-03-20,2.8677797258,2.219247,3.591396675
"Georgia",2020-03-21,2.1677875758,1.712181,2.640248
"Georgia",2020-03-22,1.8803498059,1.504865,2.292838975
"Georgia",2020-03-23,1.9646992559,1.576886,2.416787
"Georgia",2020-03-24,2.2250927699,1.863674,2.586995675
"Georgia",2020-03-25,2.1656372737,1.859239,2.489404
"Georgia",2020-03-26,2.0651590762,1.792589,2.328994
"Georgia",2020-03-27,2.0979557421,1.800888,2.41315625
"Georgia",2020-03-28,2.0783604988,1.833163,2.335915
"Georgia",2020-03-29,1.9477702803,1.752375,2.152395
"Georgia",2020-03-30,1.6636864977,1.490414,1.871528
"Georgia",2020-03-31,2.1098042395,1.909189,2.321331
"Georgia",2020-04-01,2.0770450769,1.906231,2.233421
"Georgia",2020-04-02,1.9677880761,1.801327,2.19475
"Georgia",2020-04-03,1.6538587304,1.540897,1.785603
"Georgia",2020-04-04,1.4847007415,1.31931,1.639653
"Georgia",2020-04-05,1.4447400303,1.308736,1.597742
"Georgia",2020-04-06,1.5073667639,1.411794,1.614652
"Georgia",2020-04-07,1.5042371589,1.419683,1.605138
"Georgia",2020-04-08,1.4980626608,1.439265,1.572363
"Georgia",2020-04-09,1.3446739909,1.236869,1.463362
"Georgia",2020-04-10,1.3730915022,1.303242,1.484588
"Georgia",2020-04-11,1.3755372928,1.258191,1.497974
"Georgia",2020-04-12,1.2436008237,1.176023,1.292751
"Georgia",2020-04-13,1.2422594087,1.174596,1.281062
"Georgia",2020-04-14,1.1481319461,1.050389,1.220119
"Georgia",2020-04-15,0.9875170724,0.920017,1.081696
"Georgia",2020-04-16,0.9949379554,0.932546,1.052199
"Georgia",2020-04-17,1.1093134876,1.069967,1.172536
"Georgia",2020-04-18,1.0360307562,0.998725,1.072115
"Georgia",2020-04-19,1.1007806317,1.053666,1.152265
"Georgia",2020-04-20,1.1407831459,1.055234,1.192089
"Georgia",2020-04-21,0.9674516841,0.909092,1.015888
"Georgia",2020-04-22,1.1271755476,1.048486,1.208161
"Georgia",2020-04-23,1.1178232278,1.054938,1.168496
"Georgia",2020-04-24,0.9235915906,0.873182,0.981157
"Georgia",2020-04-25,0.9822104365,0.931776,1.030785
"Georgia",2020-04-26,0.924845301,0.881015,0.990792
"Georgia",2020-04-27,0.886221412,0.843922,0.933881
"Georgia",2020-04-28,0.9344807431,0.895079,1.056267
"Georgia",2020-04-29,0.869789431,0.817806,0.915445
"Georgia",2020-04-30,0.8281937949,0.787518,0.882902
"Georgia",2020-05-01,0.9798308825,0.899218,1.042498
"Georgia",2020-05-02,1.0102370171,0.947118,1.046019
"Georgia",2020-05-03,1.0266934449,0.978282,1.141931
"Georgia",2020-05-04,1.0028984099,0.927546,1.114472
"Georgia",2020-05-05,0.9902428946,0.932304,1.056395
"Georgia",2020-05-06,0.9722028284,0.901919,1.043763
"Georgia",2020-05-07,1.0690954812,1.020568,1.116063
"Georgia",2020-05-08,0.9235949024,0.854324,0.973548
"Grand Princess",2020-03-14,0,0,0
"Grand Princess",2020-03-15,0,0,0
"Grand Princess",2020-03-16,1,1,1
"Grand Princess",2020-03-17,1.3123666586,0.37463125,2.71853815
"Grand Princess",2020-03-18,1.4034871168,0.42896165,3.12687105
"Grand Princess",2020-03-19,1.6403787697,0.552225,3.53204155
"Grand Princess",2020-03-20,1.5122556675,0.524554,2.882089975
"Grand Princess",2020-03-21,1.3999562455,0.4846953,2.8403636
"Grand Princess",2020-03-22,1.6565006191,0.6313351,3.180638175
"Grand Princess",2020-03-23,0.7650832134,0.1825227,1.808372775
"Grand Princess",2020-03-24,0.8714531409,0.216802,1.8637189
"Grand Princess",2020-03-25,0.9437059889,0.220734175,2.302441275
"Grand Princess",2020-03-26,0.9660531453,0.223241475,2.201530725
"Grand Princess",2020-03-27,0.6629263431,0.097151825,1.55167495
"Grand Princess",2020-03-28,5.3024245797,2.864423775,8.397272
"Grand Princess",2020-03-29,2.7862586548,1.439024975,4.594979275
"Grand Princess",2020-03-30,2.2147470986,1.17011075,3.569010925
"Grand Princess",2020-03-31,1.8397395145,0.969050575,2.983487725
"Grand Princess",2020-04-01,1.6311101856,0.852291,2.659652525
"Grand Princess",2020-04-02,1.5200193497,0.794921825,2.50432115
"Grand Princess",2020-04-03,1.4151195589,0.761498825,2.30883
"Grand Princess",2020-04-04,0,0,0
"Grand Princess",2020-04-05,0,0,0
"Grand Princess",2020-04-06,0,0,0
"Grand Princess",2020-04-07,0,0,0
"Grand Princess",2020-04-08,0,0,0
"Grand Princess",2020-04-09,0,0,0
"Grand Princess",2020-04-10,0,0,0
"Grand Princess",2020-04-11,0,0,0
"Grand Princess",2020-04-12,0,0,0
"Grand Princess",2020-04-13,0,0,0
"Grand Princess",2020-04-14,0,0,0
"Grand Princess",2020-04-15,0,0,0
"Grand Princess",2020-04-16,0,0,0
"Grand Princess",2020-04-17,0,0,0
"Grand Princess",2020-04-18,0,0,0
"Grand Princess",2020-04-19,0,0,0
"Grand Princess",2020-04-20,0,0,0
"Grand Princess",2020-04-21,0,0,0
"Grand Princess",2020-04-22,0,0,0
"Grand Princess",2020-04-23,0,0,0
"Grand Princess",2020-04-24,0,0,0
"Grand Princess",2020-04-25,0,0,0
"Grand Princess",2020-04-26,0,0,0
"Grand Princess",2020-04-27,0,0,0
"Grand Princess",2020-04-28,0,0,0
"Grand Princess",2020-04-29,0,0,0
"Grand Princess",2020-04-30,0,0,0
"Grand Princess",2020-05-01,0,0,0
"Grand Princess",2020-05-02,0,0,0
"Grand Princess",2020-05-03,0,0,0
"Grand Princess",2020-05-04,0,0,0
"Grand Princess",2020-05-05,0,0,0
"Grand Princess",2020-05-06,0,0,0
"Grand Princess",2020-05-07,0,0,0
"Grand Princess",2020-05-08,0,0,0
"Guam",2020-03-14,0,0,0
"Guam",2020-03-15,0,0,0
"Guam",2020-03-16,1,1,1
"Guam",2020-03-17,1.7211803326,0.2853942,3.93945775
"Guam",2020-03-18,3.2962518676,0.479436275,5.902764
"Guam",2020-03-19,2.8282476891,0.594823975,6.403854
"Guam",2020-03-20,2.4051513469,0.537466,5.193308675
"Guam",2020-03-21,2.3579117645,0.764291,4.669174925
"Guam",2020-03-22,2.6388089457,0.885410225,6.078886375
"Guam",2020-03-23,2.1860783206,0.72934595,4.499102075
"Guam",2020-03-24,2.1838451278,0.8130516,4.0215427
"Guam",2020-03-25,1.8547405142,0.709476675,3.5973655
"Guam",2020-03-26,1.6362773571,0.620923875,3.210679575
"Guam",2020-03-27,1.8136064705,0.7451013,3.402084
"Guam",2020-03-28,1.6148719495,0.690330275,2.97694555
"Guam",2020-03-29,1.2708802826,0.478974,2.4135395
"Guam",2020-03-30,1.2669631767,0.503044025,2.422584175
"Guam",2020-03-31,1.4952631501,0.620167,2.849794875
"Guam",2020-04-01,1.4332987777,0.592462,2.732375975
"Guam",2020-04-02,1.3753282519,0.542771875,2.60160675
"Guam",2020-04-03,1.1508897104,0.433872,2.239243275
"Guam",2020-04-04,1.339912958,0.566151,2.3974524
"Guam",2020-04-05,1.682306066,0.7455847,2.905201925
"Guam",2020-04-06,1.5570169892,0.71422665,2.6996162
"Guam",2020-04-07,1.4419593309,0.637527825,2.4657911
"Guam",2020-04-08,1.2032728699,0.53035,2.120823
"Guam",2020-04-09,1.2098046895,0.534233,2.1278758
"Guam",2020-04-10,1.1768256286,0.52950035,2.07887965
"Guam",2020-04-11,1.0482136345,0.437007075,1.903721975
"Guam",2020-04-12,0.636322948,0.174675,1.40504675
"Guam",2020-04-13,0.6790625708,0.184159,1.516295
"Guam",2020-04-14,0.5473446161,0.127978,1.294843375
"Guam",2020-04-15,0.5971245216,0.1431749,1.342927425
"Guam",2020-04-16,0.4537154799,0.0667667,1.19718345
"Guam",2020-04-17,0.5162089871,0.074038025,1.41050745
"Guam",2020-04-18,0.6131741908,0.08819005,1.869781525
"Guam",2020-04-19,0.7421407368,0.115257525,1.98725725
"Guam",2020-04-20,0.7501971906,0.123467425,1.903618
"Guam",2020-04-21,0.9266646041,0.11860925,2.2344291
"Guam",2020-04-22,0.8545766578,0.1335546,2.1599007
"Guam",2020-04-23,1.1983433215,0.140433525,3.5650802
"Guam",2020-04-24,1.1648341322,0.1642546,2.970661325
"Guam",2020-04-25,1.1628174405,0.1304043,3.592699325
"Guam",2020-04-26,1.4578774368,0.175055475,3.8497507
"Guam",2020-04-27,1.4095871848,0.188333675,3.6225871
"Guam",2020-04-28,1.568660085,0.22484135,4.56083469999999
"Guam",2020-04-29,1.5864419467,0.203423275,4.09800125
"Guam",2020-04-30,1.683305762,0.24644635,5.0101741
"Guam",2020-05-01,1.5331622751,0.22818675,4.353431625
"Guam",2020-05-02,2.2628719503,0.32200255,5.694121
"Guam",2020-05-03,1.5916169162,0.20081735,4.377788475
"Guam",2020-05-04,1.8376074097,0.232758675,4.848162375
"Guam",2020-05-05,1.7675773622,0.270860825,5.49814762499999
"Guam",2020-05-06,2.6625446318,0.542052575,5.7703498
"Guam",2020-05-07,1.4872442354,0.2188445,3.797961725
"Guam",2020-05-08,2.2340418329,0.2749297,5.145468325
"Hawaii",2020-03-14,0,0,0
"Hawaii",2020-03-15,2.0316123039,0.20741185,5.11733795
"Hawaii",2020-03-16,2.7548321684,0.74081025,5.991560075
"Hawaii",2020-03-17,2.5601380097,0.589042975,5.0950976
"Hawaii",2020-03-18,1.8099675524,0.391175,4.3229149
"Hawaii",2020-03-19,2.9723199854,0.968636075,5.705364475
"Hawaii",2020-03-20,2.5475470985,1.024532475,4.752629275
"Hawaii",2020-03-21,2.0752798003,0.7543,4.0341521
"Hawaii",2020-03-22,2.3924201805,1.045005,4.377461875
"Hawaii",2020-03-23,1.9043702852,0.839199925,3.329897525
"Hawaii",2020-03-24,2.7724280612,1.483035175,4.536209
"Hawaii",2020-03-25,1.9498688625,1.029463675,3.23240595
"Hawaii",2020-03-26,1.5670694503,0.79599215,2.57607375
"Hawaii",2020-03-27,1.4406132411,0.72504705,2.415137
"Hawaii",2020-03-28,2.2053845628,1.29181525,3.290093
"Hawaii",2020-03-29,1.5525523353,0.8846398,2.40282605
"Hawaii",2020-03-30,1.7157510048,1.025831,2.56582775
"Hawaii",2020-03-31,1.5556045581,0.926915,2.3310506
"Hawaii",2020-04-01,1.6540318653,1.030474,2.426518775
"Hawaii",2020-04-02,1.8061307719,1.18623955,2.55053
"Hawaii",2020-04-03,2.0388948681,1.397272,2.75648
"Hawaii",2020-04-04,1.6339816958,1.1120487,2.235248
"Hawaii",2020-04-05,1.6467314645,1.1217701,2.269134025
"Hawaii",2020-04-06,1.4349915607,0.98407485,1.985786
"Hawaii",2020-04-07,1.3047205297,0.87948505,1.812238
"Hawaii",2020-04-08,1.1398200348,0.76109185,1.5916777
"Hawaii",2020-04-09,1.1149574145,0.723535,1.556587
"Hawaii",2020-04-10,0.7571793432,0.459489,1.128325
"Hawaii",2020-04-11,0.743988794,0.448979,1.145690025
"Hawaii",2020-04-12,0.879231132,0.541656,1.2858662
"Hawaii",2020-04-13,0.8155168866,0.491827225,1.2169
"Hawaii",2020-04-14,0.7571636358,0.43455,1.155789725
"Hawaii",2020-04-15,0.9049897697,0.543823,1.35962015
"Hawaii",2020-04-16,0.719787014,0.39096505,1.13832
"Hawaii",2020-04-17,0.8784655266,0.49981,1.335052
"Hawaii",2020-04-18,0.9647519062,0.572354,1.46342515
"Hawaii",2020-04-19,0.7483910619,0.401936325,1.187449
"Hawaii",2020-04-20,0.8007830094,0.443188575,1.26631335
"Hawaii",2020-04-21,0.7736035002,0.400596,1.251124
"Hawaii",2020-04-22,0.7477987882,0.383649275,1.227974
"Hawaii",2020-04-23,0.7997231819,0.405425725,1.339955325
"Hawaii",2020-04-24,0.7653670718,0.381591,1.276342275
"Hawaii",2020-04-25,0.4921092724,0.189713825,0.952713
"Hawaii",2020-04-26,0.4586082225,0.15801475,0.9122844
"Hawaii",2020-04-27,0.5183828839,0.180009375,1.021558775
"Hawaii",2020-04-28,0.5741033497,0.186743925,1.167967475
"Hawaii",2020-04-29,0.5008025482,0.150922975,1.04251905
"Hawaii",2020-04-30,0.7032619946,0.236097825,1.432239375
"Hawaii",2020-05-01,0.6421188407,0.18592985,1.417332175
"Hawaii",2020-05-02,0.6710223752,0.199148575,1.411536375
"Hawaii",2020-05-03,0.5513428698,0.131251,1.330538575
"Hawaii",2020-05-04,0.6328318525,0.145745725,1.481625075
"Hawaii",2020-05-05,0.9569706433,0.2794377,2.09855205
"Hawaii",2020-05-06,0.7002949358,0.161805,1.668889825
"Hawaii",2020-05-07,0.8403566067,0.187481625,1.97949025
"Hawaii",2020-05-08,0.8641479996,0.190198,2.055100025
"Idaho",2020-03-14,0,0,0
"Idaho",2020-03-15,2.0316123039,0.20741185,5.11733795
"Idaho",2020-03-16,1.7369579273,0.33020845,3.939397775
"Idaho",2020-03-17,3.9551611884,0.98488135,7.1762943
"Idaho",2020-03-18,2.1234271687,0.45805615,4.883600075
"Idaho",2020-03-19,3.3930603998,1.11636515,6.44849865
"Idaho",2020-03-20,2.7244134953,1.12622285,5.07487445
"Idaho",2020-03-21,2.5148769937,1.0417885,4.652925175
"Idaho",2020-03-22,2.0154793875,0.843182675,3.8113063
"Idaho",2020-03-23,2.7051615123,1.3545967,4.4688272
"Idaho",2020-03-24,2.3042717464,1.196710775,3.75761965
"Idaho",2020-03-25,2.0394222026,1.066451575,3.351962125
"Idaho",2020-03-26,2.5661730445,1.573914,3.842484
"Idaho",2020-03-27,2.7478551554,1.794715,3.950655
"Idaho",2020-03-28,2.3655800576,1.56801715,3.301633
"Idaho",2020-03-29,2.3750838487,1.6697544,3.191264
"Idaho",2020-03-30,2.1245176285,1.546761,2.840024
"Idaho",2020-03-31,2.8518023006,2.19812,3.5433624
"Idaho",2020-04-01,2.3297004277,1.81006955,2.908921
"Idaho",2020-04-02,2.5151216426,2.036085,2.99946
"Idaho",2020-04-03,2.148399361,1.746414,2.58348485
"Idaho",2020-04-04,2.0519471792,1.715725,2.412693
"Idaho",2020-04-05,1.7578679644,1.480201,2.078095
"Idaho",2020-04-06,1.487537207,1.219983,1.784953
"Idaho",2020-04-07,1.1821598297,0.964363,1.438052
"Idaho",2020-04-08,1.116080193,0.921363,1.322423
"Idaho",2020-04-09,0.7880158387,0.60348,0.96934
"Idaho",2020-04-10,0.8374933943,0.63356545,1.044372
"Idaho",2020-04-11,0.6950696166,0.53732525,0.884673
"Idaho",2020-04-12,0.6501460263,0.476172,0.846884
"Idaho",2020-04-13,0.6907665054,0.509099,0.878878
"Idaho",2020-04-14,0.6548782648,0.483776,0.863347
"Idaho",2020-04-15,0.6315466622,0.452796,0.8709046
"Idaho",2020-04-16,0.9118649147,0.681252,1.1894408
"Idaho",2020-04-17,0.6794520266,0.487881075,0.918547
"Idaho",2020-04-18,0.7119018405,0.510082,0.970206
"Idaho",2020-04-19,0.7793817115,0.56786055,1.03991
"Idaho",2020-04-20,0.7697736561,0.550546,1.027974
"Idaho",2020-04-21,0.8753048436,0.62029,1.160908
"Idaho",2020-04-22,0.967111539,0.705487,1.252208
"Idaho",2020-04-23,0.8448749769,0.585042225,1.150183
"Idaho",2020-04-24,0.913190216,0.651919,1.227091
"Idaho",2020-04-25,0.8465074061,0.566989,1.156833
"Idaho",2020-04-26,0.8476193611,0.574428,1.168679
"Idaho",2020-04-27,0.8756500942,0.608737,1.16221
"Idaho",2020-04-28,0.8470881438,0.585787,1.146780325
"Idaho",2020-04-29,0.7689703411,0.509608,1.089003
"Idaho",2020-04-30,0.6620151648,0.42208,0.968649
"Idaho",2020-05-01,0.6739247527,0.422657,0.978374775
"Idaho",2020-05-02,0.8474117537,0.553922525,1.198559
"Idaho",2020-05-03,0.85309598,0.558403,1.204046
"Idaho",2020-05-04,1.0954782152,0.739561725,1.494578
"Idaho",2020-05-05,0.9116735976,0.59629155,1.295796075
"Idaho",2020-05-06,1.1120820588,0.772638,1.525113
"Idaho",2020-05-07,1.0202693653,0.683760925,1.411876
"Idaho",2020-05-08,0.8915007273,0.58713475,1.242591
"Illinois",2020-03-14,0,0,0
"Illinois",2020-03-15,1.1256043671,0.5629589,1.893675
"Illinois",2020-03-16,1.3260548496,0.69483425,2.168053925
"Illinois",2020-03-17,2.3699033811,1.513251,3.39945215
"Illinois",2020-03-18,2.7346807036,1.90711,3.667241225
"Illinois",2020-03-19,2.8868064374,2.183887125,3.700216825
"Illinois",2020-03-20,2.7056417462,2.128377,3.321569
"Illinois",2020-03-21,2.5021072131,2.078331,2.992427
"Illinois",2020-03-22,2.6584502406,2.273678725,3.115087
"Illinois",2020-03-23,2.4171500217,2.073467,2.808766
"Illinois",2020-03-24,2.1670315101,1.869082,2.445443
